object_id,name,is_primary
star/j021800+195400,22 Ari,0
star/j021800+195400,Theta Arietis,0
star/j021800+195400,θ Ari,0
star/j021800+573112,7 Per,0
star/j021800+575400,8 Per,0
star/j021912+283824,10 Tri,0
star/j021912+472248,62 And,0
star/j022100+500900,63 And,0
star/j022136-683936,Delta Hydri,0
star/j022136-683936,δ Hyi,0
star/j022212+002400,69 Cet,0
star/j022212+555100,9 Per,0
star/j022212-005248,70 Cet,0
star/j022248-234912,Kappa Fornacis,0
star/j022248-234912,κ For,0
star/j022436+103636,24 Ari,0
star/j022436+103636,Xi Arietis,0
star/j022436+103636,ξ Ari,0
star/j022436+500036,64 And,0
star/j022436-601836,Lambda Horologii,0
star/j022436-601836,λ Hor,0
star/j022548+501648,65 And,0
star/j022548-121724,72 Cet,0
star/j022548-121724,Rho Ceti,0
star/j022548-121724,ρ Cet,0
star/j022700-474200,Kappa Eridani,0
star/j022700-474200,κ Eri,0
star/j022736+314800,11 Tri,0
star/j022736+503412,66 And,0
star/j022812+082736,73 Cet,0
star/j022812+082736,Xi2 Ceti,0
star/j022812+082736,ξ2 Cet,0
star/j022812+294012,12 Tri,0
star/j022812-334836,Phi Fornacis,0
star/j022812-334836,φ For,0
star/j022848+295548,13 Tri,0
star/j022848+672400,Iota Cassiopeiae,0
star/j022848+672400,ι Cas,0
star/j023036+195136,26 Ari,0
star/j023148-151424,76 Cet,0
star/j023148-151424,Sigma Ceti,0
star/j023148-151424,σ Cet,0
star/j023148-790636,Mu Hydri,0
star/j023148-790636,μ Hyi,0
star/j023224+360900,14 Tri,0
star/j023224-010148,75 Cet,0
star/j023300+150148,29 Ari,0
star/j023300-343900,Lambda1 Fornacis,0
star/j023300-343900,λ1 For,0
star/j023336-281348,Omega Fornacis,0
star/j023336-281348,ω For,0
star/j023448-075136,77 Cet,0
star/j023600+053524,78 Cet,0
star/j023600+053524,Nu Ceti,0
star/j023600+053524,ν Cet,0
star/j023600+344124,15 Tri,0
star/j023600-074948,80 Cet,0
star/j023600-300224,Iota1 Fornacis,0
star/j023600-300224,ι1 For,0
star/j023636+122700,31 Ari,0
star/j023712-343448,Lambda2 Fornacis,0
star/j023712-343448,λ2 For,0
star/j023712-523224,Eta Horologii,0
star/j023712-523224,η Hor,0
star/j023748-032400,81 Cet,0
star/j023824-301124,Iota2 Fornacis,0
star/j023824-301124,ι2 For,0
star/j023900+215736,32 Ari,0
star/j023900+215736,Nu Arietis,0
star/j023900+215736,ν Ari,0
star/j023936+001948,82 Cet,0
star/j023936+001948,Delta Ceti,0
star/j023936+001948,δ Cet,0
star/j023936-115212,83 Cet,0
star/j023936-115212,Epsilon Ceti,0
star/j023936-115212,ε Cet,0
star/j023936-681612,Epsilon Hydri,0
star/j023936-681612,ε Hyi,0
star/j024048+270336,33 Ari,0
star/j024048-395136,Iota Eridani,0
star/j024048-395136,ι Eri,0
star/j024048-543300,Zeta Horologii,0
star/j024048-543300,ζ Hor,0
star/j024124-004200,84 Cet,0
star/j024200+401124,12 Per,0
star/j024236+200036,34 Ari,0
star/j024236+200036,Mu Arietis,0
star/j024236+200036,μ Ari,0
star/j024236-504800,Iota Horologii,0
star/j024236-504800,ι Hor,0
star/j024312+031424,86 Cet,0
star/j024312+031424,Gamma Ceti,0
star/j024312+031424,γ Cet,0
star/j024312+274236,35 Ari,0
star/j024312+550636,11 Per,0
star/j024348+441800,14 Per,0
star/j024424+151836,37 Ari,0
star/j024424+151836,Omicron Arietis,0
star/j024424+151836,ο Ari,0
star/j024424+491348,13 Per,0
star/j024424+491348,Theta Persei,0
star/j024424+491348,θ Per,0
star/j024424-135136,89 Cet,0
star/j024424-135136,Pi Ceti,0
star/j024424-135136,π Cet,0
star/j024500+100636,87 Cet,0
star/j024500+100636,Mu Ceti,0
star/j024500+100636,μ Cet,0
star/j024500+122700,38 Ari,0
star/j024500-183412,1 Eri,0
star/j024500-183412,Tau1 Eridani,0
star/j024500-183412,τ1 Eri,0
star/j024536-634200,Gamma Horologii,0
star/j024536-634200,γ Hor,0
star/j024536-673712,Zeta Hydri,0
star/j024536-673712,ζ Hyi,0
star/j024800+291500,39 Ari,0
star/j024836+181648,40 Ari,0
star/j024912+172736,42 Ari,0
star/j024912+172736,Pi Arietis,0
star/j024912+172736,π Ari,0
star/j024912-322436,Beta Fornacis,0
star/j024912-322436,β For,0
star/j024912-624836,Nu Horologii,0
star/j024912-624836,ν Hor,0
star/j024948+271536,41 Ari,0
star/j024948-243336,Gamma1 Fornacis,0
star/j024948-243336,γ1 For,0
star/j024948-275624,Gamma2 Fornacis,0
star/j024948-275624,γ2 For,0
star/j025024+381912,16 Per,0
star/j025024+555400,15 Per,0
star/j025024+555400,Eta Persei,0
star/j025024+555400,η Per,0
star/j025024-354048,Eta3 Fornacis,0
star/j025024-354048,η3 For,0
star/j025024-355024,Eta2 Fornacis,0
star/j025024-355024,η2 For,0
star/j025024-750412,Nu Hydri,0
star/j025024-750412,ν Hyi,0
star/j025100-210000,2 Eri,0
star/j025100-210000,Tau2 Eridani,0
star/j025100-210000,τ2 Eri,0
star/j025136+150448,43 Ari,0
star/j025136+150448,Sigma Arietis,0
star/j025136+150448,σ Ari,0
star/j025136+350336,17 Per,0
star/j025324-382624,Psi Fornacis,0
star/j025324-382624,ψ For,0
star/j025400+382024,20 Per,0
star/j025400+524536,18 Per,0
star/j025400+524536,Tau Persei,0
star/j025400+524536,τ Per,0
star/j025548+181948,45 Ari,0
star/j025548+181948,Rho2 Arietis,0
star/j025548+181948,ρ2 Ari,0
star/j025624+180112,46 Ari,0
star/j025624+180112,Rho3 Arietis,0
star/j025624+180112,ρ3 Ari,0
star/j025624-085400,3 Eri,0
star/j025624-085400,Eta Eridani,0
star/j025624-085400,η Eri,0
star/j025700+315548,21 Per,0
star/j025736-235136,4 Eri,0
star/j025812+204012,47 Ari,0
star/j025812-233636,6 Eri,0
star/j025812-401800,Theta1 Eridani,0
star/j025812-401800,θ1 Eri,0
star/j025848+351048,24 Per,0
star/j025848+393936,22 Per,0
star/j025848+393936,Pi Persei,0
star/j025848+393936,π Per,0
star/j025848-640412,Beta Horologii,0
star/j025848-640412,β Hor,0
star/j025924+212024,48 Ari,0
star/j025924+212024,Epsilon Arietis,0
star/j025924+212024,ε Ari,0
star/j025924-022736,5 Eri,0
star/j025924-251612,Zeta Fornacis,0
star/j025924-251612,ζ For,0
star/j030000+085436,91 Cet,0
star/j030000+085436,Lambda Ceti,0
star/j030000+085436,λ Cet,0
star/j030036-025248,7 Eri,0
star/j030112-073936,8 Eri,0
star/j030112-073936,Rho1 Eridani,0
star/j030112-073936,ρ1 Eri,0
star/j030148+262736,49 Ari,0
star/j030148-280524,Epsilon Fornacis,0
star/j030148-280524,ε For,0
star/j030224+042100,93 Cet,0
star/j030224-233712,11 Eri,0
star/j030224-233712,Tau3 Eridani,0
star/j030224-233712,τ3 Eri,0
star/j030224-715400,Theta Hydri,0
star/j030224-715400,θ Hyi,0
star/j030300-074124,9 Eri,0
star/j030300-074124,Rho2 Eridani,0
star/j030300-074124,ρ2 Eri,0
star/j030336-594424,Mu Horologii,0
star/j030336-594424,μ Hor,0
star/j030412-073600,10 Eri,0
star/j030412-073600,Rho3 Eridani,0
star/j030412-073600,ρ3 Eri,0
star/j030448+533036,23 Per,0
star/j030448+533036,Gamma Persei,0
star/j030448+533036,γ Per,0
star/j030524+385024,25 Per,0
star/j030524+385024,Rho Persei,0
star/j030524+385024,ρ Per,0
star/j030712+175248,53 Ari,0
star/j030900+493636,Iota Persei,0
star/j030900+493636,ι Per,0
star/j030936+290448,55 Ari,0
star/j030936+445136,27 Per,0
star/j030936+445136,Kappa Persei,0
star/j030936+445136,κ Per,0
star/j031124+194348,57 Ari,0
star/j031124+194348,Delta Arietis,0
star/j031124+194348,δ Ari,0
star/j031124+393636,28 Per,0
star/j031124+393636,Omega Persei,0
star/j031124+393636,ω Per,0
star/j031200+271536,56 Ari,0
star/j031200-285924,Alpha Fornacis,0
star/j031200-285924,α For,0
star/j031236-011200,94 Cet,0
star/j031500+210224,58 Ari,0
star/j031500+210224,Zeta Arietis,0
star/j031500+210224,ζ Ari,0
star/j031536-084912,13 Eri,0
star/j031536-084912,Zeta Eridani,0
star/j031536-084912,ζ Eri,0
star/j031612-772324,Iota Hydri,0
star/j031612-772324,ι Hyi,0
star/j031648-090900,14 Eri,0
star/j031800+440148,30 Per,0
star/j031800-623036,Zeta2 Reticuli,0
star/j031800-623036,ζ2 Ret,0
star/j031800-623448,Zeta1 Reticuli,0
star/j031800-623448,ζ1 Ret,0
star/j031836+501312,29 Per,0
star/j031836-005548,95 Cet,0
star/j031836-223036,15 Eri,0
star/j031912+032212,96 Cet,0
star/j031912+032212,Kappa1 Ceti,0
star/j031912+032212,κ1 Cet,0
star/j031912+500600,31 Per,0
star/j031948+270412,59 Ari,0
star/j031948-214536,16 Eri,0
star/j031948-214536,Tau4 Eridani,0
star/j031948-214536,τ4 Eri,0
star/j032024+253936,60 Ari,0
star/j032100+034048,97 Cet,0
star/j032100+034048,Kappa2 Ceti,0
star/j032100+034048,κ2 Cet,0
star/j032100+210900,61 Ari,0
star/j032100+210900,Tau1 Arietis,0
star/j032100+210900,τ1 Ari,0
star/j032136+431948,32 Per,0
star/j032212+273636,62 Ari,0
star/j032248+204424,63 Ari,0
star/j032248+204424,Tau2 Arietis,0
star/j032248+204424,τ2 Ari,0
star/j032436+090148,1 Tau,0
star/j032436+090148,Omicron Tauri,0
star/j032436+090148,ο Tau,0
star/j032436+204800,65 Ari,0
star/j032436+244312,64 Ari,0
star/j032700+094348,2 Tau,0
star/j032700+094348,Xi Tauri,0
star/j032700+094348,ξ Tau,0
star/j032736-354048,Chi2 Fornacis,0
star/j032736-354048,χ2 For,0
star/j032812+224800,66 Ari,0
star/j032924+493036,34 Per,0
star/j032924-625624,Kappa Reticuli,0
star/j032924-625624,κ Ret,0
star/j033036+112024,4 Tau,0
star/j033036+125624,5 Tau,0
star/j033036+480000,35 Per,0
star/j033036+480000,Sigma Persei,0
star/j033036+480000,σ Per,0
star/j033036-050448,17 Eri,0
star/j033224+092212,6 Tau,0
star/j033224+460336,36 Per,0
star/j033300-092736,18 Eri,0
star/j033300-092736,Epsilon Eridani,0
star/j033300-092736,ε Eri,0
star/j033336-213748,19 Eri,0
star/j033336-213748,Tau5 Eridani,0
star/j033336-213748,τ5 Eri,0
star/j033412+242736,7 Tau,0
star/j033600-172812,20 Eri,0
star/j033636+002400,10 Tau,0
star/j033636+481124,37 Per,0
star/j033636+481124,Psi Persei,0
star/j033636+481124,ψ Per,0
star/j033900-053748,21 Eri,0
star/j033900-275624,Tau Fornacis,0
star/j033900-275624,τ For,0
star/j033936+030336,12 Tau,0
star/j034048+251948,11 Tau,0
star/j034048-051236,22 Eri,0
star/j034200-315624,Delta Fornacis,0
star/j034200-315624,δ For,0
star/j034236+194200,13 Tau,0
star/j034236+335812,40 Per,0
star/j034312+474724,39 Per,0
star/j034312+474724,Delta Persei,0
star/j034312+474724,δ Per,0
star/j034312-094612,23 Eri,0
star/j034312-094612,Delta Eridani,0
star/j034312-094612,δ Eri,0
star/j034348+194012,14 Tau,0
star/j034424+321724,38 Per,0
star/j034424+321724,Omicron Persei,0
star/j034424+321724,ο Per,0
star/j034424-010936,24 Eri,0
star/j034424-644836,Beta Reticuli,0
star/j034424-644836,β Ret,0
star/j034500+240636,17 Tau,0
star/j034500+241724,16 Tau,0
star/j034500+242812,19 Tau,0
star/j034500+245024,18 Tau,0
star/j034500+423448,41 Per,0
star/j034500+423448,Nu Persei,0
star/j034500+423448,ν Per,0
star/j034500-001800,25 Eri,0
star/j034536+060300,29 Tau,0
star/j034536+242212,20 Tau,0
star/j034612+235700,23 Tau,0
star/j034612+243300,22 Tau,0
star/j034612-120600,26 Eri,0
star/j034612-120600,Pi Eridani,0
star/j034612-120600,π Eri,0
star/j034612-292024,Sigma Fornacis,0
star/j034612-292024,σ For,0
star/j034648-231500,27 Eri,0
star/j034648-231500,Tau6 Eridani,0
star/j034648-231500,τ6 Eri,0
star/j034724-235212,28 Eri,0
star/j034724-235212,Tau7 Eridani,0
star/j034724-235212,τ7 Eri,0
star/j034724-741424,Gamma Hydri,0
star/j034724-741424,γ Hyi,0
star/j034800+110824,30 Tau,0
star/j034800-301012,Rho Fornacis,0
star/j034800-301012,ρ For,0
star/j034912+240300,27 Tau,0
star/j034912+240824,28 Tau,0
star/j034948+330524,42 Per,0
star/j035024+711948,Gamma Camelopardalis,0
star/j035024+711948,γ Cam,0
star/j035212+063148,31 Tau,0
star/j035248-052136,30 Eri,0
star/j035400+315248,44 Per,0
star/j035400+315248,Zeta Persei,0
star/j035400+315248,ζ Per,0
star/j035400-025700,32 Eri,0
star/j035400-243636,33 Eri,0
star/j035400-243636,Tau8 Eridani,0
star/j035400-243636,τ8 Eri,0
star/j035624+504200,43 Per,0
star/j035700+222848,32 Tau,0
star/j035700+231048,33 Tau,0
star/j035736+400036,45 Per,0
star/j035736+400036,Epsilon Persei,0
star/j035736+400036,ε Per,0
star/j035812-133036,34 Eri,0
star/j035812-133036,Gamma Eridani,0
star/j035812-133036,γ Eri,0
star/j035848+354724,46 Per,0
star/j035848+354724,Xi Persei,0
star/j035848+354724,ξ Per,0
star/j035848-612400,Delta Reticuli,0
star/j035848-612400,δ Ret,0
star/j040000-240112,36 Eri,0
star/j040000-240112,Tau9 Eridani,0
star/j040000-240112,τ9 Eri,0
star/j040036+122924,35 Tau,0
star/j040036+122924,Lambda Tauri,0
star/j040036+122924,λ Tau,0
star/j040036-620936,Gamma Reticuli,0
star/j040036-620936,γ Ret,0
star/j040112-610448,Iota Reticuli,0
star/j040112-610448,ι Ret,0
star/j040148-013300,35 Eri,0
star/j040300+055924,38 Tau,0
star/j040300+055924,Nu Tauri,0
star/j040300+055924,ν Tau,0
star/j040336+052624,40 Tau,0
star/j040412+240636,36 Tau,0
star/j040448+220448,37 Tau,0
star/j040524+220036,39 Tau,0
star/j040636+273600,41 Tau,0
star/j040636+502100,47 Per,0
star/j040636+502100,Lambda Persei,0
star/j040636+502100,λ Per,0
star/j040712+290000,42 Tau,0
star/j040712+290000,Psi Tauri,0
star/j040712+290000,ψ Tau,0
star/j040824+374348,49 Per,0
star/j040824+380224,50 Per,0
star/j040824+474236,48 Per,0
star/j040900+193636,43 Tau,0
star/j040900+193636,Omega1 Tauri,0
star/j040900+193636,ω1 Tau,0
star/j041012-065512,37 Eri,0
star/j041048+262848,44 Tau,0
star/j041048-415924,Delta Horologii,0
star/j041048-415924,δ Hor,0
star/j041124+053112,45 Tau,0
star/j041200-065024,38 Eri,0
star/j041200-065024,Omicron1 Eridani,0
star/j041200-065024,ο1 Eri,0
star/j041348+074312,46 Tau,0
star/j041348+091536,47 Tau,0
star/j041348-421724,Alpha Horologii,0
star/j041348-421724,α Hor,0
star/j041424-101536,39 Eri,0
star/j041424-622812,Alpha Reticuli,0
star/j041424-622812,α Ret,0
star/j041500+402848,52 Per,0
star/j041500+482436,51 Per,0
star/j041500+482436,Mu Persei,0
star/j041500+482436,μ Per,0
star/j041500-073824,40 Eri,0
star/j041500-073824,Omicron2 Eridani,0
star/j041500-073824,ο2 Eri,0
star/j041536+085324,49 Tau,0
star/j041536+085324,Mu Tauri,0
star/j041536+085324,μ Tau,0
star/j041612-512924,Gamma Doradus,0
star/j041612-512924,γ Dor,0
star/j041612-591800,Epsilon Reticuli,0
star/j041612-591800,ε Ret,0
star/j041724+203448,50 Tau,0
star/j041724+203448,Omega2 Tauri,0
star/j041724+203448,ω2 Tau,0
star/j041724-631536,Theta Reticuli,0
star/j041724-631536,θ Ret,0
star/j041800-334800,41 Eri,0
star/j041800-334800,Upsilon4 Eridani,0
star/j041800-334800,υ4 Eri,0
star/j041800-801236,Delta Mensae,0
star/j041800-801236,δ Men,0
star/j041836+213448,51 Tau,0
star/j041912+210824,53 Tau,0
star/j041948+140224,57 Tau,0
star/j041948+153748,54 Tau,0
star/j041948+153748,Gamma Tauri,0
star/j041948+153748,γ Tau,0
star/j041948+214612,56 Tau,0
star/j042024+150600,58 Tau,0
star/j042024+272100,52 Tau,0
star/j042024+272100,Phi Tauri,0
star/j042024+272100,φ Tau,0
star/j042024+343412,54 Per,0
star/j042100-813448,Nu Mensae,0
star/j042100-813448,ν Men,0
star/j042136+463000,53 Per,0
star/j042136-632324,Eta Reticuli,0
star/j042136-632324,η Ret,0
star/j042212+140448,60 Tau,0
star/j042248+173224,61 Tau,0
star/j042248+173224,Delta1 Tauri,0
star/j042248+173224,δ1 Tau,0
star/j042248+253748,59 Tau,0
star/j042248+253748,Chi Tauri,0
star/j042248+253748,χ Tau,0
star/j042324+164648,63 Tau,0
star/j042324-034500,42 Eri,0
star/j042324-034500,Xi Eridani,0
star/j042324-034500,ξ Eri,0
star/j042400+092736,66 Tau,0
star/j042400+172624,64 Tau,0
star/j042400+172624,Delta2 Tauri,0
star/j042400+172624,δ2 Tau,0
star/j042400-340112,43 Eri,0
star/j042436+335736,56 Per,0
star/j042436+340748,55 Per,0
star/j042512+175548,68 Tau,0
star/j042512+175548,Delta3 Tauri,0
star/j042512+175548,δ3 Tau,0
star/j042512+221200,67 Tau,0
star/j042512+221200,Kappa2 Tauri,0
star/j042512+221200,κ2 Tau,0
star/j042512+221724,65 Tau,0
star/j042512+221724,Kappa1 Tauri,0
star/j042512+221724,κ1 Tau,0
star/j042624+144236,73 Tau,0
star/j042624+144236,Pi Tauri,0
star/j042624+144236,π Tau,0
star/j042624+153712,71 Tau,0
star/j042624+224836,69 Tau,0
star/j042624+224836,Upsilon Tauri,0
star/j042624+224836,υ Tau,0
star/j042700+230000,72 Tau,0
star/j042812+144424,76 Tau,0
star/j042812+162136,75 Tau,0
star/j042848+130300,79 Tau,0
star/j042848+155212,78 Tau,0
star/j042848+155212,Theta2 Tauri,0
star/j042848+155212,θ2 Tau,0
star/j042848+155736,77 Tau,0
star/j042848+155736,Theta1 Tauri,0
star/j042848+155736,θ1 Tau,0
star/j042848+191048,74 Tau,0
star/j042848+191048,Epsilon Tauri,0
star/j042848+191048,ε Tau,0
star/j043000+153824,80 Tau,0
star/j043036+134312,83 Tau,0
star/j043036+154124,81 Tau,0
star/j043036-445700,Delta Caeli,0
star/j043036-445700,δ Cae,0
star/j043148+155100,85 Tau,0
star/j043148+535436,1 Cam,0
star/j043148-000224,45 Eri,0
star/j043336+145024,86 Tau,0
star/j043336+145024,Rho Tauri,0
star/j043336+145024,ρ Tau,0
star/j043336+430336,57 Per,0
star/j043336-294612,50 Eri,0
star/j043336-294612,Upsilon1 Eridani,0
star/j043336-294612,υ1 Eri,0
star/j043412-064424,46 Eri,0
star/j043412-081348,47 Eri,0
star/j043412-550300,Alpha Doradus,0
star/j043412-550300,α Dor,0
star/j043524+100936,88 Tau,0
star/j043524-303336,52 Eri,0
star/j043524-303336,Upsilon2 Eridani,0
star/j043524-303336,υ2 Eri,0
star/j043636+411536,58 Per,0
star/j043636-032100,48 Eri,0
star/j043636-032100,Nu Eridani,0
star/j043636-032100,ν Eri,0
star/j043748-022812,51 Eri,0
star/j043824+123036,90 Tau,0
star/j043824+160148,89 Tau,0
star/j043824-141800,53 Eri,0
star/j043900+154800,91 Tau,0
star/j043900+154800,Sigma1 Tauri,0
star/j043900+154800,σ1 Tau,0
star/j043900+155512,92 Tau,0
star/j043900+155512,Sigma2 Tauri,0
star/j043900+155512,σ2 Tau,0
star/j044012+121200,93 Tau,0
star/j044012+530448,3 Cam,0
star/j044012+532812,2 Cam,0
star/j044012-194012,54 Eri,0
star/j044048-415136,Alpha Caeli,0
star/j044048-415136,α Cae,0
star/j044200+225736,94 Tau,0
star/j044200+225736,Tau Tauri,0
star/j044200+225736,τ Tau,0
star/j044200-370824,Beta Caeli,0
star/j044200-370824,β Cae,0
star/j044236-502848,Lambda Pictoris,0
star/j044236-502848,λ Pic,0
star/j044312+432212,59 Per,0
star/j044312-705548,Mu Mensae,0
star/j044312-705548,μ Men,0
star/j044348-083000,56 Eri,0
star/j044424-594348,Kappa Doradus,0
star/j044424-594348,κ Dor,0
star/j044536-031500,57 Eri,0
star/j044536-031500,Mu Eridani,0
star/j044536-031500,μ Eri,0
star/j044724-165548,58 Eri,0
star/j044800+564536,4 Cam,0
star/j044836-161948,59 Eri,0
star/j044948+065736,1 Ori,0
star/j044948+065736,Pi3 Orionis,0
star/j044948+065736,π3 Ori,0
star/j044948+155400,96 Tau,0
star/j045024+085400,2 Ori,0
star/j045024+085400,Pi2 Orionis,0
star/j045024+085400,π2 Ori,0
star/j045024-161312,60 Eri,0
star/j045100+053636,3 Ori,0
star/j045100+053636,Pi4 Orionis,0
star/j045100+053636,π4 Ori,0
star/j045100-532736,Iota Pictoris,0
star/j045100-532736,ι Pic,0
star/j045136+185024,97 Tau,0
star/j045248+141500,4 Ori,0
star/j045248+141500,Omicron1 Orionis,0
star/j045248+141500,ο1 Ori,0
star/j045248+364200,2 Aur,0
star/j045248-052700,61 Eri,0
star/j045248-052700,Omega Eridani,0
star/j045248-052700,ω Eri,0
star/j045324+023036,5 Ori,0
star/j045400+022624,8 Ori,0
star/j045400+022624,Pi5 Orionis,0
star/j045400+022624,π5 Ori,0
star/j045400+662024,9 Cam,0
star/j045400+662024,Alpha Camelopardalis,0
star/j045400+662024,α Cam,0
star/j045436+100900,7 Ori,0
star/j045436+100900,Pi1 Orionis,0
star/j045436+100900,π1 Ori,0
star/j045436+112548,6 Ori,0
star/j045512+551536,5 Cam,0
star/j045512-745624,Eta Mensae,0
star/j045512-745624,η Men,0
star/j045624+133036,9 Ori,0
star/j045624+133036,Omicron2 Orionis,0
star/j045624+133036,ο2 Ori,0
star/j045624-051012,62 Eri,0
star/j045700+331012,3 Aur,0
star/j045700+331012,Iota Aurigae,0
star/j045700+331012,ι Aur,0
star/j045700+534500,7 Cam,0
star/j045736+235700,99 Tau,0
star/j045812+250300,98 Tau,0
star/j045848+014236,10 Ori,0
star/j045848+014236,Pi6 Orionis,0
star/j045848+014236,π6 Ori,0
star/j045848-822812,Xi Mensae,0
star/j045848-822812,ξ Men,0
star/j045924+375324,4 Aur,0
star/j045924+375324,Omega Aurigae,0
star/j045924+375324,ω Aur,0
star/j050000+530936,8 Cam,0
star/j050000-101536,63 Eri,0
star/j050000-123224,64 Eri,0
star/j050036+392324,5 Aur,0
star/j050112-071012,65 Eri,0
star/j050112-071012,Psi Eridani,0
star/j050112-071012,ψ Eri,0
star/j050148+434912,7 Aur,0
star/j050148+434912,Epsilon Aurigae,0
star/j050148+434912,ε Aur,0
star/j050224+410448,8 Aur,0
star/j050224+410448,Zeta Aurigae,0
star/j050224+410448,ζ Aur,0
star/j050300+213524,102 Tau,0
star/j050300+213524,Iota Tauri,0
star/j050300+213524,ι Tau,0
star/j050300-224800,1 Lep,0
star/j050300-490900,Eta1 Pictoris,0
star/j050300-490900,η1 Pic,0
star/j050300-711836,Beta Mensae,0
star/j050300-711836,β Men,0
star/j050336+602624,10 Cam,0
star/j050336+602624,Beta Camelopardalis,0
star/j050336+602624,β Cam,0
star/j050412-352848,Gamma1 Caeli,0
star/j050412-352848,γ1 Cae,0
star/j050448+152400,11 Ori,0
star/j050448-493448,Eta2 Pictoris,0
star/j050448-493448,η2 Pic,0
star/j050524-222212,2 Lep,0
star/j050524-222212,Epsilon Leporis,0
star/j050524-222212,ε Lep,0
star/j050524-572812,Zeta Doradus,0
star/j050524-572812,ζ Dor,0
star/j050600+585812,11 Cam,0
star/j050600+590112,12 Cam,0
star/j050636+411348,10 Aur,0
star/j050636+411348,Eta Aurigae,0
star/j050636+411348,η Aur,0
star/j050636+513600,9 Aur,0
star/j050636-043936,66 Eri,0
star/j050712+183900,104 Tau,0
star/j050748+083000,14 Ori,0
star/j050748+202512,106 Tau,0
star/j050748+214200,105 Tau,0
star/j050748-050524,67 Eri,0
star/j050748-050524,Beta Eridani,0
star/j050748-050524,β Eri,0
star/j050824+241612,103 Tau,0
star/j050900-042736,68 Eri,0
star/j050900-084500,69 Eri,0
star/j050900-084500,Lambda Eridani,0
star/j050900-084500,λ Eri,0
star/j050936+094948,16 Ori,0
star/j050936+153600,15 Ori,0
star/j051200-115212,3 Lep,0
star/j051200-115212,Iota Leporis,0
star/j051200-115212,ι Lep,0
star/j051312+025136,17 Ori,0
star/j051312+025136,Rho Orionis,0
star/j051312+025136,ρ Ori,0
star/j051312+382848,11 Aur,0
star/j051312+382848,Mu Aurigae,0
star/j051312+382848,μ Aur,0
star/j051312-125624,4 Lep,0
star/j051312-125624,Kappa Leporis,0
star/j051312-125624,κ Lep,0
star/j051312-161236,5 Lep,0
star/j051312-161236,Mu Leporis,0
star/j051312-161236,μ Lep,0
star/j051348-671124,Theta Doradus,0
star/j051348-671124,θ Dor,0
star/j051536+324124,14 Aur,0
star/j051612+112024,18 Ori,0
star/j051724-065024,20 Ori,0
star/j051724-065024,Tau Orionis,0
star/j051724-065024,τ Ori,0
star/j051724-345324,Omicron Columbae,0
star/j051724-345324,ο Col,0
star/j051800+332212,16 Aur,0
star/j051836+334612,17 Aur,0
star/j051912+023600,21 Ori,0
star/j051912+220600,109 Tau,0
star/j051912+400600,15 Aur,0
star/j051912+400600,Lambda Aurigae,0
star/j051912+400600,λ Aur,0
star/j051912+580712,15 Cam,0
star/j051912-503636,Zeta Pictoris,0
star/j051912-503636,ζ Pic,0
star/j051948+335736,19 Aur,0
star/j051948-121912,7 Lep,0
star/j051948-121912,Nu Leporis,0
star/j051948-121912,ν Lep,0
star/j051948-131048,6 Lep,0
star/j051948-131048,Lambda Leporis,0
star/j051948-131048,λ Lep,0
star/j052136+414800,20 Aur,0
star/j052136+414800,Rho Aurigae,0
star/j052136+414800,ρ Aur,0
star/j052136-002248,22 Ori,0
star/j052212-560748,Kappa Pictoris,0
star/j052212-560748,κ Pic,0
star/j052248+033224,23 Ori,0
star/j052324+164200,110 Tau,0
star/j052324+573224,16 Cam,0
star/j052324-135548,8 Lep,0
star/j052400-074836,29 Ori,0
star/j052436+015100,25 Ori,0
star/j052436+015100,Psi1 Orionis,0
star/j052436+015100,ψ1 Ori,0
star/j052436+172248,111 Tau,0
star/j052436+372324,21 Aur,0
star/j052436+372324,Sigma Aurigae,0
star/j052436+372324,σ Aur,0
star/j052436-005324,27 Ori,0
star/j052436-022400,28 Ori,0
star/j052436-022400,Eta Orionis,0
star/j052436-022400,η Ori,0
star/j052512+062100,24 Ori,0
star/j052512+062100,Gamma Orionis,0
star/j052512+062100,γ Ori,0
star/j052624-585436,Lambda Doradus,0
star/j052624-585436,λ Dor,0
star/j052700+030600,30 Ori,0
star/j052700+030600,Psi2 Orionis,0
star/j052700+030600,ψ2 Ori,0
star/j052700+175736,115 Tau,0
star/j052736+155212,116 Tau,0
star/j052736+215624,114 Tau,0
star/j052736+342848,24 Aur,0
star/j052736+342848,Phi Aurigae,0
star/j052736+342848,φ Aur,0
star/j052812+171424,117 Tau,0
star/j052812-204536,9 Lep,0
star/j052812-204536,Beta Leporis,0
star/j052812-204536,β Lep,0
star/j052924+250900,118 Tau,0
star/j053000+630412,17 Cam,0
star/j053000-010524,31 Ori,0
star/j053036+055700,32 Ori,0
star/j053112+031724,33 Ori,0
star/j053112-205136,10 Lep,0
star/j053112-352812,Epsilon Columbae,0
star/j053112-352812,ε Col,0
star/j053148-001800,34 Ori,0
star/j053148-001800,Delta Orionis,0
star/j053148-001800,δ Ori,0
star/j053148-071800,36 Ori,0
star/j053148-071800,Upsilon Orionis,0
star/j053148-071800,υ Ori,0
star/j053148-762024,Gamma Mensae,0
star/j053148-762024,γ Men,0
star/j053224+183524,119 Tau,0
star/j053300+321124,25 Aur,0
star/j053300+321124,Chi Aurigae,0
star/j053300+321124,χ Aur,0
