object_id,name,is_primary
star/kaus_australis,कौस ऑस्ट्रेलिस,1
star/kochab,कोचब,1
star/markab,मरकब,1
star/menkar,मेनकर,1
star/merak,मेराक,1
star/mirach,मिराच,1
star/mirphak,मिरफाक,1
star/mirphak,Mirfak,0
star/nunki,नुंकी,1
star/phad,फद,1
star/polaris,पोलारिस,1
star/polaris,उत्तर तारा,0
star/polaris,ध्रुव तारा,0
star/pollux,पोलक्स,1
star/procyon,प्रोसियॉन,1
star/rasalhague,राशलहग,1
star/regulus,रेगुलस,1
star/rigel,रिजेल,1
star/rigil_kentaurus_a,अल्फा सेंटॉरी,1
star/rigil_kentaurus_a,रिजिल केंटौरस ए,0
star/rigil_kentaurus_a,रिजेल केंटौरस ए,0
star/rigil_kentaurus_a,रिजिल केंट,0
star/saiph,सैफ,1
star/scheat,शीट,1
star/shaula,शौला,1
star/shedir,शेदिर,1
star/sirius,सीरियस,1
star/sirius,डॉग स्टार,0
star/spica,स्पिका,1
star/unukalhai,उनुकलहाई,1
star/vega,वेगा,1
star/vindemiatrix,विंडेमिएट्रिक्स,1
dso/v838_mon,वी838 मोनोसेरोटिस,1
